item_id,model,prompt_version,clarity,neutrality,verifiability,coverage,structure,readability,informativeness,overall,rationale,ok,repaired,timestamp
item_0035,gpt-5.2,v3,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,"Has a factual core but is undermined by biased tone, vague/absolute claims, and unclear, poorly structured prose that would need significant rewriting for encyclopedic quality.",1,0,2026-07-09T16:29:55
item_0037,gpt-5.2,v3,7.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,"A solid, readable chronological summary, but weakened by limited sourcing/attribution, repeated emotive phrasing, and thin context that reduces encyclopedic reliability and balance.",1,0,2026-07-09T16:29:56
item_0040,gpt-5.2,v3,7.0,7.0,4.0,5.0,7.0,7.0,6.0,6.0,"A competent, readable introductory blurb with clear definition, but weakened by unsourced broad assertions and limited depth.",1,0,2026-07-09T16:29:57
item_0039,gpt-5.2,v3,5.0,8.0,6.0,5.0,5.0,5.0,7.0,6.0,"Solid, neutral, and evidence-oriented, but overly dense and under-cited/under-attributed for easy comprehension and strong verifiability.",1,0,2026-07-09T16:29:57
item_0041,gpt-5.2,v3,6.0,7.0,4.0,5.0,5.0,6.0,6.0,5.0,"Solid as a brief factual summary, but weakened by list-like organization and especially by unsupported, potentially contentious claims presented without attribution or nuance.",1,0,2026-07-09T16:29:58
item_0042,gpt-5.2,v3,6.0,6.0,4.0,5.0,6.0,7.0,7.0,6.0,"Informative and readable, but weakened by shaky verifiability and mildly non-neutral credit framing; solid draft encyclopedic prose rather than polished, well-attributed reference writing.",1,0,2026-07-09T16:29:59
item_0044,gpt-5.2,v3,6.0,7.0,6.0,5.0,7.0,7.0,7.0,6.0,"A solid, readable encyclopedic snippet with useful detail, but weaker as a standalone passage due to missing identification/context and only moderate apparent sourcing/verifiability.",1,0,2026-07-09T16:30:00
item_0043,gpt-5.2,v3,5.0,8.0,5.0,6.0,6.0,5.0,7.0,6.0,"Informative and largely neutral with a sensible chronological intent, but compromised by a notable textual error, limited explicit sourcing, and some dense/awkward phrasing that reduces reliability and ease of reading.",1,0,2026-07-09T16:30:00
item_0045,gpt-5.2,v3,6.0,8.0,4.0,6.0,6.0,6.0,7.0,6.0,"Solid encyclopedic intent and useful content, but weakened by lack of apparent sourcing and a few unclear/awkward statements that reduce reliability and polish.",1,0,2026-07-09T16:30:00
item_0047,gpt-5.2,v3,3.0,7.0,2.0,2.0,4.0,5.0,3.0,3.0,"Reads like an unsupported, context-free claim in advanced mathematics: technically phrased but not well explained or verifiable, with very weak coverage and clarity.",1,0,2026-07-09T16:30:01
item_0048,gpt-5.2,v3,5.0,9.0,4.0,4.0,4.0,4.0,5.0,4.0,Neutral but underdeveloped and poorly structured; functions as an incomplete enumerative fragment with limited verifiable substance.,1,0,2026-07-09T16:30:02
item_0046,gpt-5.2,v3,6.0,6.0,3.0,5.0,6.0,7.0,5.0,5.0,"Readable and coherent but weakened by lack of attribution and by evaluative, somewhat sweeping claims—especially the epistemology conclusion—making it feel more like interpretive narrative than solid encyclopedia prose.",1,0,2026-07-09T16:30:02
item_0049,gpt-5.2,v3,3.0,7.0,3.0,3.0,4.0,3.0,4.0,3.0,"A partially formed encyclopedic statement: neutral in tone but undermined by missing critical data, weak attribution, and awkward prose.",1,0,2026-07-09T16:30:02
item_0050,gpt-5.2,v3,7.0,6.0,4.0,5.0,7.0,7.0,5.0,5.0,"Readable and coherent but somewhat promotional and, more importantly, light on specific, verifiable detail; feels more like summary praise than well-supported encyclopedic content.",1,0,2026-07-09T16:30:03
item_0051,gpt-5.2,v3,6.0,7.0,3.0,4.0,6.0,7.0,4.0,5.0,"Readable and mostly neutral, but dominated by unsourced, broad claims and minimal specific detail, limiting its encyclopedic strength.",1,0,2026-07-09T16:30:04
item_0052,gpt-5.2,v3,4.0,9.0,3.0,4.0,5.0,5.0,4.0,4.0,"A basically neutral, standard explanation undermined by missing formulas and lack of sourcing, making it less reliable and less useful than a typical encyclopedic passage.",1,0,2026-07-09T16:30:04
item_0054,gpt-5.2,v3,5.0,7.0,3.0,4.0,5.0,5.0,5.0,5.0,"An adequate but weak encyclopedic paragraph: readable and mostly neutral, yet poorly sourced/attributed, somewhat vague, and repetitive, with limited contextual depth.",1,0,2026-07-09T16:30:06
item_0053,gpt-5.2,v3,2.0,6.0,3.0,4.0,2.0,2.0,4.0,3.0,"The passage is not well-written encyclopedically: unclear, poorly structured, and weakly verifiable, with only modest neutral factual content redeeming it.",1,0,2026-07-09T16:30:06
item_0055,gpt-5.2,v3,5.0,9.0,3.0,4.0,5.0,5.0,6.0,5.0,"A moderately informative but excerpt-like and under-contextualized explanation: neutral and conceptually useful, yet weakened by lack of framing, sourcing, and polish.",1,0,2026-07-09T16:30:07
item_0056,gpt-5.2,v3,5.0,7.0,3.0,4.0,4.0,5.0,6.0,5.0,"Informative intent but weakened by vague terminology, shaky verifiability, and uneven organization; acceptable as a rough overview but not strong encyclopedic writing.",1,0,2026-07-09T16:30:08
item_0059,gpt-5.2,v3,7.0,9.0,4.0,4.0,7.0,7.0,6.0,6.0,"A clear, neutral stub-like passage with limited detail and weak verifiability for its key comparative claim about most-spoken languages.",1,0,2026-07-09T16:30:08
item_0057,gpt-5.2,v3,6.0,8.0,4.0,5.0,6.0,6.0,6.0,6.0,"Serviceable encyclopedic prose with useful facts and a clear intent, but weakened by lack of sourcing, a crowded key sentence, and limited contextual detail for its claims.",1,0,2026-07-09T16:30:09
item_0058,gpt-5.2,v3,7.0,8.0,5.0,6.0,7.0,7.0,7.0,7.0,"Solid encyclopedic paragraph with clear factual content and neutral tone, but only moderate verifiability (no sources shown) and somewhat list-heavy prose.",1,0,2026-07-09T16:30:09
item_0060,gpt-5.2,v3,6.0,7.0,5.0,4.0,6.0,6.0,5.0,5.0,"Serviceable but below strong encyclopedic quality due to vagueness, limited context, and weak verifiability despite having identifiable sources and mostly neutral tone.",1,0,2026-07-09T16:30:09
item_0062,gpt-5.2,v3,6.0,7.0,8.0,5.0,6.0,6.0,7.0,6.0,"Substantively useful and well-attributed, but not polished as an encyclopedic passage due to awkward asides, incomplete coverage of the “three definitions,” and some editorializing.",1,0,2026-07-09T16:30:10
item_0061,gpt-5.2,v3,5.0,6.0,3.0,4.0,4.0,4.0,5.0,4.0,"Readable enough to get the point across, but falls short of Wikipedia-quality due to weak sourcing signals, poor prose mechanics, and non-encyclopedic second-person/ instructional phrasing.",1,0,2026-07-09T16:30:11
item_0063,gpt-5.2,v3,6.0,8.0,3.0,4.0,6.0,6.0,6.0,5.0,"A serviceable encyclopedic morphology summary with decent neutrality and some useful detail, but weakened by lack of sourcing/attribution, vague generalizations, and minor technical/prose issues.",1,0,2026-07-09T16:30:12
item_0064,gpt-5.2,v3,6.0,7.0,3.0,5.0,6.0,6.0,6.0,5.0,"A clear enough myth synopsis, but weakened as encyclopedic writing by lack of sourcing/attribution and some rough, non-polished phrasing and missing context.",1,0,2026-07-09T16:30:12
item_0066,gpt-5.2,v3,6.0,9.0,5.0,6.0,6.0,5.0,7.0,6.0,"Solid factual intent and generally neutral, but the broken sentence and a couple of uncontextualized/unsourced-sounding claims significantly weaken encyclopedic quality.",1,0,2026-07-09T16:30:14
item_0067,gpt-5.2,v3,6.0,9.0,4.0,5.0,6.0,6.0,6.0,6.0,"Solidly encyclopedic and neutral, but weakened by vague/unsourced assertions and a slightly unclear opening; informative but not polished or well-supported.",1,0,2026-07-09T16:30:14
item_0065,gpt-5.2,v3,6.0,7.0,4.0,5.0,6.0,7.0,6.0,6.0,"A competent but somewhat list-like summary with limited context and weak in-text verifiability; clear enough for readers who already know the topic, but not polished or well-supported enough to rate as strong encyclopedic writing.",1,0,2026-07-09T16:30:14
item_0070,gpt-5.2,v3,7.0,9.0,4.0,6.0,8.0,7.0,7.0,6.0,"A solid, neutral, coherent encyclopedia-style paragraph, but its key assertions are largely unsourced and rely on undefined terminology, limiting reliability and accessibility.",1,0,2026-07-09T16:30:15
item_0068,gpt-5.2,v3,5.0,7.0,3.0,4.0,5.0,6.0,5.0,5.0,Readable but weakened by missing context and especially by low verifiability; it feels like unsourced critical narrative rather than solid encyclopedic exposition.,1,0,2026-07-09T16:30:15
item_0069,gpt-5.2,v3,6.0,7.0,4.0,5.0,6.0,7.0,6.0,5.0,"Solid encyclopedic summary with acceptable clarity and tone, but weakened notably by low verifiability and vague, underspecified claims—especially regarding public reaction and Soviet intentions.",1,0,2026-07-09T16:30:16
item_0071,gpt-5.2,v3,6.0,8.0,4.0,6.0,6.0,6.0,7.0,6.0,"A solid, neutral, informative historical account, but weakened by lack of sourcing signals, sentence-level density, and a slightly muddled focus between petalite and lithium/periodicity.",1,0,2026-07-09T16:30:17
item_0074,gpt-5.2,v3,6.0,6.0,3.0,4.0,6.0,5.0,6.0,5.0,"Clear and informative at a glance, but weakened substantially by missing attribution and methodological context, plus minor prose issues; reads more like a summary claim than an encyclopedic, sourced statement.",1,0,2026-07-09T16:30:18
item_0072,gpt-5.2,v3,6.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,"Informative in intent and mostly clear, but weakened by non-neutral wording and unsourced, potentially contestable claims; reads more like a rough summary than polished encyclopedic prose.",1,0,2026-07-09T16:30:18
item_0073,gpt-5.2,v3,4.0,6.0,3.0,4.0,2.0,4.0,5.0,4.0,"Readable in parts but structurally broken and weakly verifiable, with an incomplete quotation and incoherent topic shifts that make it below typical Wikipedia quality.",1,0,2026-07-09T16:30:18
item_0075,gpt-5.2,v3,6.0,6.0,3.0,4.0,7.0,7.0,5.0,5.0,Readable and coherent but weakened by unsourced generalizations and a somewhat opinionated tone; informative but too thin and assertive for strong encyclopedic quality.,1,0,2026-07-09T16:30:20
item_0076,gpt-5.2,v3,6.0,9.0,5.0,5.0,5.0,6.0,6.0,6.0,"Neutral and fact-focused, but weakly sourced and lacking context; the presentation is list-like and could be clearer and more encyclopedic.",1,0,2026-07-09T16:30:20
item_0079,gpt-5.2,v3,7.0,9.0,4.0,5.0,6.0,7.0,6.0,6.0,"Competent, neutral stub-like prose, but weakened by lack of sourcing/attribution and limited, slightly ambiguous detail.",1,0,2026-07-09T16:30:21
item_0077,gpt-5.2,v3,7.0,7.0,4.0,4.0,6.0,7.0,5.0,5.0,"Readable and broadly coherent, but weak on verifiability and nuanced accuracy/coverage, with a couple of oversimplified or uncontextualized claims that reduce encyclopedic quality.",1,0,2026-07-09T16:30:21
item_0080,gpt-5.2,v3,4.0,6.0,2.0,4.0,5.0,4.0,5.0,4.0,"Moderately informative but weakened by low verifiability, interpretive overstatement, and unclear prose; reads more like a rough paraphrase/argument than a polished encyclopedic passage.",1,0,2026-07-09T16:30:22
item_0078,gpt-5.2,v3,5.0,8.0,3.0,5.0,5.0,4.0,6.0,4.0,"Informative but undermined by lack of sourcing signals, awkward grammar, and clarity/flow problems; feels like a rough draft of encyclopedic content rather than a polished, well-supported passage.",1,0,2026-07-09T16:30:22
item_0081,gpt-5.2,v3,6.0,9.0,4.0,5.0,6.0,7.0,7.0,6.0,"A solid, neutral, information-dense taxonomy clarification, but it’s weakened by lack of sourcing, reliance on prior context (“three subclasses”), and potentially contentious/ambiguous clade terminology.",1,0,2026-07-09T16:30:23
item_0082,gpt-5.2,v3,6.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,"Readable but closer to subjective plot commentary than encyclopedic writing, with weak neutrality, poor verifiability, and thin coverage.",1,0,2026-07-09T16:30:23
item_0083,gpt-5.2,v3,6.0,7.0,3.0,5.0,6.0,6.0,5.0,5.0,"Adequately informative and mostly neutral, but undermined by weak sourcing/verifiability and somewhat list-like, imprecise categorization that reduces encyclopedic rigor.",1,0,2026-07-09T16:30:25
item_0084,gpt-5.2,v3,5.0,7.0,5.0,6.0,5.0,6.0,7.0,6.0,"Substantive and mostly neutral, but hampered by poor sentence architecture and only moderate apparent verifiability, making it less polished than strong encyclopedia prose.",1,0,2026-07-09T16:30:25
item_0086,gpt-5.2,v3,6.0,7.0,4.0,4.0,6.0,6.0,6.0,5.0,"A decent, neutral chronological sketch with useful facts, but weakened by unsupported assertions, limited scope, and a few unclear or awkwardly phrased points.",1,0,2026-07-09T16:30:25
item_0085,gpt-5.2,v3,6.0,7.0,7.0,5.0,6.0,6.0,7.0,6.0,"A solid, source-attributed statistical summary with neutral intent, but overly dense and under-contextualized, making it less accessible and less well-rounded than strong encyclopedic writing.",1,0,2026-07-09T16:30:26
item_0088,gpt-5.2,v3,4.0,6.0,3.0,5.0,5.0,5.0,6.0,5.0,"Informative but undermined by weak verifiability and overconfident presentation of specialized, potentially contested claims; prose is serviceable but overly dense for an encyclopedia.",1,0,2026-07-09T16:30:27
item_0087,gpt-5.2,v3,7.0,7.0,5.0,6.0,6.0,7.0,7.0,6.0,"A solid, mostly clear and informative summary, but weakened by limited attribution, a timeline inconsistency, and a few oversimplified or underqualified claims.",1,0,2026-07-09T16:30:27
item_0089,gpt-5.2,v3,6.0,5.0,3.0,5.0,5.0,4.0,6.0,4.0,"Readable but closer to fan/plot-note style than polished encyclopedic writing, with weak verifiability and some non-neutral interpretive framing.",1,0,2026-07-09T16:30:27
item_0090,gpt-5.2,v3,7.0,4.0,2.0,4.0,6.0,6.0,5.0,4.0,"Readable and coherent, but not strong encyclopedic writing due to editorialized tone and especially weak verifiability/attribution for contested myth details.",1,0,2026-07-09T16:30:28
item_0091,gpt-5.2,v3,5.0,9.0,4.0,6.0,7.0,6.0,6.0,6.0,"A decent introductory paragraph in tone and organization, but undermined by garbled math and an overgeneralized claim about weights, making it only fair-to-good as encyclopedic writing.",1,0,2026-07-09T16:30:28
item_0092,gpt-5.2,v3,4.0,9.0,4.0,5.0,5.0,4.0,6.0,5.0,"Scientifically toned and potentially informative, but incomplete quantitative data and weak verifiability/clarity prevent it from reading as polished, reliable encyclopedia prose.",1,0,2026-07-09T16:30:29
item_0095,gpt-5.2,v3,6.0,7.0,3.0,4.0,5.0,6.0,5.0,5.0,"Competent but thin encyclopedic writing: clear enough and mostly neutral, yet notably weak on sourcing/attribution and depth, with loosely connected examples.",1,0,2026-07-09T16:30:31
item_0096,gpt-5.2,v3,7.0,8.0,5.0,6.0,7.0,7.0,6.0,6.0,"A solid, neutral narrative paragraph with clear chronological flow, but weakened by lack of explicit sourcing and inclusion of anecdotal details that need attribution.",1,0,2026-07-09T16:30:31
item_0094,gpt-5.2,v3,7.0,9.0,4.0,6.0,7.0,6.0,7.0,6.0,"Informative and generally neutral, but weakened substantially by lack of attribution for debatable phylogenetic claims and some rough prose; solid but not high-quality by encyclopedic standards.",1,0,2026-07-09T16:30:32
item_0097,gpt-5.2,v3,6.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,"Adequate as a brief plot summary, but weakened by lack of sourcing, limited context, and non-neutral/loaded terminology that undermines encyclopedic quality.",1,0,2026-07-09T16:30:32
item_0099,gpt-5.2,v3,7.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,"A solid, readable summary with useful specifics, but weakened by oversimplification and several unsourced or overly broad causal/valor-framing statements that reduce encyclopedic rigor.",1,0,2026-07-09T16:30:33
item_0098,gpt-5.2,v3,6.0,7.0,4.0,5.0,5.0,6.0,6.0,5.0,A moderately informative encyclopedic paragraph with several clarity/structure problems and notably weak verifiability due to un-attributed or vague claims and an unresolved point about the defect’s handling.,1,0,2026-07-09T16:30:33
item_0100,gpt-5.2,v3,5.0,7.0,4.0,4.0,6.0,5.0,5.0,5.0,Adequate but undermined by an incomplete central statistic and weak sourcing/context; reads like a draft rather than a fully reliable encyclopedic paragraph.,1,0,2026-07-09T16:30:33
item_0093,gpt-5.2,v3,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,"Solid encyclopedic content that is neutral and detailed, but held back by density and lack of visible sourcing/context; good but not especially polished or reader-friendly.",1,0,2026-07-09T16:30:34
item_0101,gpt-5.2,v3,3.0,6.0,2.0,4.0,4.0,3.0,5.0,3.0,"Interesting content but undermined by poor sourcing signals, unclear/unfinished phrasing, and a speculative argumentative style that is not well presented as encyclopedic writing.",1,0,2026-07-09T16:30:35
item_0102,gpt-5.2,v3,7.0,4.0,3.0,4.0,6.0,7.0,5.0,5.0,"Clear and readable, but undermined by weak sourcing/attribution, broad generalizations, and a somewhat editorial, one-sided characterization.",1,0,2026-07-09T16:30:35
