item_id,persona_id,persona_key,model,clarity,neutrality,verifiability,coverage,structure,readability,informativeness,overall,rationale,ok,repaired,timestamp
item_0186,8,practical,gpt-5.4-mini,8.0,9.0,5.0,4.0,7.0,8.0,5.0,6.0,"A clean but limited passage: readable and factual, yet too sparse to feel substantively useful on its own.",1,0,2026-07-09T15:49:35
item_0186,1,lenient,gpt-5.4-mini,7.0,9.0,6.0,5.0,8.0,8.0,7.0,7.0,"A concise, serviceable encyclopedic note with clear factual content, though it would be stronger with sourcing and a bit more context.",1,0,2026-07-09T15:49:35
item_0185,7,grammar,gpt-5.4-mini,7.0,8.0,5.0,5.0,7.0,6.0,7.0,6.0,"A serviceable encyclopedic passage with useful information, but it is somewhat dense, unsourced, and not especially polished.",1,0,2026-07-09T15:49:36
item_0188,1,lenient,gpt-5.4-mini,6.0,8.0,5.0,6.0,6.0,6.0,7.0,6.0,"A solid, serviceable encyclopedic summary with useful specifics, held back mainly by awkward wording and lack of sourcing.",1,0,2026-07-09T15:49:36
item_0187,9,empathy,gpt-5.4-mini,7.0,10,6.0,5.0,8.0,7.0,7.0,7.0,"A solid, concise encyclopedic sentence that is clear and useful, but a bit compressed and unsourced for a general audience.",1,0,2026-07-09T15:49:37
item_0189,2,harsh,gpt-5.4-mini,5.0,8.0,4.0,3.0,5.0,5.0,4.0,4.0,"A workable encyclopedic fragment, but thin, awkwardly written, and insufficiently grounded for strong quality.",1,0,2026-07-09T15:49:37
item_0188,10,skeptic,gpt-5.4-mini,6.0,9.0,3.0,5.0,7.0,6.0,6.0,5.0,"A reasonably clear encyclopedic summary, but the unsupported specificity and sparse context keep it from scoring higher.",1,0,2026-07-09T15:49:37
item_0189,3,depth,gpt-5.4-mini,5.0,8.0,4.0,3.0,5.0,5.0,4.0,4.0,"A plausible but thin and awkwardly phrased passage that lacks depth, attribution, and fuller explanation.",1,0,2026-07-09T15:49:37
item_0190,4,brevity,gpt-5.4-mini,6.0,9.0,5.0,4.0,5.0,6.0,5.0,5.0,"A concise encyclopedic-style passage, but too awkward and underdeveloped to rate highly.",1,0,2026-07-09T15:49:38
item_0190,2,harsh,gpt-5.4-mini,5.0,8.0,4.0,3.0,5.0,5.0,4.0,4.0,"A serviceable encyclopedic fragment, but too vague, awkward, and under-supported to score well.",1,0,2026-07-09T15:49:38
item_0191,5,citations,gpt-5.4-mini,8.0,9.0,3.0,6.0,8.0,8.0,6.0,5.0,"Clear and well organized, but as an encyclopedic passage it is weak on sourcing and reads like an unsourced plot summary.",1,0,2026-07-09T15:49:38
item_0191,2,harsh,gpt-5.4-mini,7.0,9.0,5.0,6.0,8.0,7.0,6.0,6.0,"A competent plot summary that is clear and orderly, but thin, unsourced, and not especially strong as encyclopedic writing.",1,0,2026-07-09T15:49:38
item_0192,6,anti_hedge,gpt-5.4-mini,7.0,10,7.0,7.0,7.0,8.0,8.0,7.0,"Solid encyclopedic prose: clear, factual, and informative, but not especially polished or well integrated.",1,0,2026-07-09T15:49:39
item_0194,8,practical,gpt-5.4-mini,6.0,9.0,5.0,4.0,6.0,5.0,6.0,5.0,"A usable factual summary, but limited by awkward writing, thin sourcing, and only modest depth.",1,0,2026-07-09T15:49:40
item_0194,2,harsh,gpt-5.4-mini,5.0,8.0,4.0,3.0,4.0,4.0,4.0,4.0,"A thin, uneven encyclopedic passage with acceptable tone but weak sourcing, organization, and polish.",1,0,2026-07-09T15:49:40
item_0193,7,grammar,gpt-5.4-mini,7.0,6.0,4.0,5.0,7.0,6.0,6.0,6.0,"Serviceable encyclopedic prose with decent flow, but weakened by mild subjectivity, unsourced claims, and thin coverage.",1,0,2026-07-09T15:49:40
item_0193,2,harsh,gpt-5.4-mini,6.0,5.0,3.0,4.0,6.0,6.0,5.0,5.0,"A serviceable summary, but not strong encyclopedic writing: it is readable and organized, yet biased in tone, lightly supported, and somewhat thin.",1,0,2026-07-09T15:49:40
item_0195,9,empathy,gpt-5.4-mini,5.0,7.0,4.0,6.0,6.0,6.0,7.0,6.0,"Informative and broadly coherent, but too compressed and technical to feel especially welcoming or easy for a general reader.",1,0,2026-07-09T15:49:40
item_0196,10,skeptic,gpt-5.4-mini,7.0,8.0,5.0,6.0,8.0,7.0,7.0,6.0,"A useful summary with decent organization, but the lack of sourcing and a few awkward or questionable formulations keep it from being stronger.",1,0,2026-07-09T15:49:41
item_0196,2,harsh,gpt-5.4-mini,6.0,8.0,5.0,5.0,7.0,6.0,6.0,6.0,"A decent encyclopedic summary with a workable structure, but it is undermined by rough wording, thin coverage, and unsupported specificity.",1,0,2026-07-09T15:49:41
item_0195,2,harsh,gpt-5.4-mini,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,"A competent encyclopedic summary with real content, but it is dense, only moderately sourced in presentation, and not polished enough to earn a high mark.",1,0,2026-07-09T15:49:41
item_0197,3,depth,gpt-5.4-mini,6.0,5.0,6.0,4.0,7.0,6.0,5.0,5.0,"A competent but narrow encyclopedic passage: readable and coherent, yet not especially well developed, fully sourced, or neutral in tone.",1,0,2026-07-09T15:49:42
item_0199,3,depth,gpt-5.4-mini,7.0,10,5.0,3.0,8.0,7.0,4.0,5.0,"Accurate and neutral, but too terse to satisfy a thorough encyclopedic standard.",1,0,2026-07-09T15:49:42
item_0197,4,brevity,gpt-5.4-mini,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,"Competent but somewhat burdened by dense phrasing and interpretive assertion; acceptable encyclopedic writing, not sharp.",1,0,2026-07-09T15:49:43
item_0199,6,anti_hedge,gpt-5.4-mini,7.0,10,4.0,4.0,7.0,7.0,5.0,6.0,"Clear enough and neutral, but thin, unsourced, and a little awkward in wording.",1,0,2026-07-09T15:49:43
item_0198,3,depth,gpt-5.4-mini,5.0,8.0,5.0,4.0,5.0,4.0,5.0,5.0,"A serviceable but rough encyclopedic summary: informative in spots, yet too awkward, underdeveloped, and weakly sourced to rate highly.",1,0,2026-07-09T15:49:43
item_0192,2,harsh,gpt-5.4-mini,6.0,9.0,6.0,6.0,6.0,7.0,7.0,6.0,"A competent encyclopedic passage with useful content, but it is dense, under-attributed, and only moderately polished.",1,0,2026-07-09T15:49:43
item_0200,7,grammar,gpt-5.4-mini,7.0,10,4.0,3.0,6.0,7.0,4.0,5.0,"Clean and neutral, but too thin and underdeveloped to feel fully satisfactory.",1,0,2026-07-09T15:49:43
item_0200,3,depth,gpt-5.4-mini,7.0,10,4.0,2.0,7.0,8.0,3.0,4.0,Competent but extremely thin; it reads cleanly yet lacks the depth and detail needed for strong encyclopedic quality.,1,0,2026-07-09T15:49:43
item_0198,5,citations,gpt-5.4-mini,6.0,8.0,5.0,5.0,5.0,5.0,6.0,5.0,"A serviceable encyclopedia-style summary with some concrete data, but the loose organization, awkward phrasing, and weak sourcing keep it from being strong.",1,0,2026-07-09T15:49:43
item_0201,3,depth,gpt-5.4-mini,8.0,10,7.0,6.0,8.0,8.0,7.0,7.0,"A solid, factual, and readable passage, but somewhat narrow in scope and not especially deep for encyclopedic writing.",1,0,2026-07-09T15:49:44
item_0201,8,practical,gpt-5.4-mini,8.0,10,7.0,6.0,8.0,8.0,8.0,8.0,"A solid, informative encyclopedic passage with clear factual detail and only limited scope.",1,0,2026-07-09T15:49:44
item_0202,9,empathy,gpt-5.4-mini,8.0,10,6.0,4.0,8.0,8.0,5.0,7.0,"A clear, neutral, well-formed sentence that is easy for general readers, but it is thin on sourced detail and breadth.",1,0,2026-07-09T15:49:45
item_0202,3,depth,gpt-5.4-mini,8.0,9.0,5.0,3.0,8.0,8.0,4.0,4.0,"A clear and neutral snippet, but far too brief to satisfy a strong encyclopedic standard of depth and substantiation.",1,0,2026-07-09T15:49:45
item_0204,4,brevity,gpt-5.4-mini,6.0,9.0,5.0,6.0,6.0,6.0,6.0,6.0,"Serviceable encyclopedic prose, but too compressed and citation-light to be strong.",1,0,2026-07-09T15:49:45
item_0203,3,depth,gpt-5.4-mini,6.0,7.0,6.0,4.0,6.0,6.0,6.0,6.0,"A reasonably solid scholarly summary, but too compact and technical to feel fully developed or especially polished.",1,0,2026-07-09T15:49:45
item_0205,4,brevity,gpt-5.4-mini,7.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,"A concise, serviceable summary with decent flow, weakened by thin sourcing and slightly loaded wording.",1,0,2026-07-09T15:49:45
item_0206,4,brevity,gpt-5.4-mini,8.0,10,5.0,6.0,8.0,8.0,7.0,7.0,"A concise, competent description that is clear and useful, but unsourced and modest in scope.",1,0,2026-07-09T15:49:46
item_0206,7,grammar,gpt-5.4-mini,8.0,10,5.0,6.0,7.0,7.0,6.0,7.0,"A clear, neutral description with decent flow, held back by mild awkwardness and limited depth.",1,0,2026-07-09T15:49:46
item_0204,5,citations,gpt-5.4-mini,7.0,8.0,4.0,5.0,7.0,7.0,6.0,6.0,"A serviceable encyclopedic summary with decent clarity and neutrality, but too many uncited generalizations for my taste.",1,0,2026-07-09T15:49:46
item_0207,4,brevity,gpt-5.4-mini,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,"A serviceable encyclopedic summary, but too dense and loosely sourced to rate highly.",1,0,2026-07-09T15:49:47
item_0205,6,anti_hedge,gpt-5.4-mini,5.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,"A usable summary of an allegation, but too thin, loosely sourced, and awkwardly written to count as strong encyclopedic prose.",1,0,2026-07-09T15:49:47
item_0209,4,brevity,gpt-5.4-mini,8.0,10,6.0,5.0,7.0,8.0,6.0,6.0,"Competent and concise, but thin on context and sourcing.",1,0,2026-07-09T15:49:48
item_0209,10,skeptic,gpt-5.4-mini,8.0,10,5.0,5.0,8.0,9.0,5.0,6.0,"A clear, neutral sentence, but it is thin on evidence and a bit too sweeping to score highly.",1,0,2026-07-09T15:49:48
item_0207,8,practical,gpt-5.4-mini,7.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,"A solid, informative summary with decent organization and neutrality, but it needs sourcing and smoother prose to be stronger.",1,0,2026-07-09T15:49:48
item_0208,9,empathy,gpt-5.4-mini,6.0,9.0,5.0,6.0,7.0,6.0,6.0,6.0,"A competent encyclopedia-style passage, but it is a little stiff and terminology-heavy for a general reader.",1,0,2026-07-09T15:49:48
item_0203,10,skeptic,gpt-5.4-mini,5.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,"A usable but heavy-handed summary: intelligible and sourced in tone, yet too dense and only modestly verifiable as written.",1,0,2026-07-09T15:49:48
item_0210,6,anti_hedge,gpt-5.4-mini,6.0,6.0,4.0,4.0,5.0,7.0,5.0,5.0,"A readable but thin historical summary that states a few facts clearly while remaining vague, underdeveloped, and insufficiently supported.",1,0,2026-07-09T15:49:49
item_0210,5,citations,gpt-5.4-mini,6.0,6.0,3.0,4.0,6.0,6.0,4.0,4.0,"Readable and broadly coherent, but too unsourced, compressed, and sweeping to meet a strong encyclopedic standard.",1,0,2026-07-09T15:49:49
item_0211,5,citations,gpt-5.4-mini,8.0,6.0,3.0,4.0,8.0,8.0,4.0,5.0,"Clear and readable, but too unsourced and generic to satisfy strong encyclopedic standards.",1,0,2026-07-09T15:49:50
item_0212,8,practical,gpt-5.4-mini,8.0,9.0,5.0,4.0,8.0,8.0,6.0,6.0,"A clear, neutral, useful snippet, but it is thin and unsourced for encyclopedic writing.",1,0,2026-07-09T15:49:50
item_0211,7,grammar,gpt-5.4-mini,7.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,"Serviceable as a brief factual note, but the wording is crowded, lightly promotional, and not especially polished.",1,0,2026-07-09T15:49:50
item_0212,5,citations,gpt-5.4-mini,7.0,9.0,4.0,4.0,6.0,7.0,5.0,5.0,"Competent encyclopedia-style prose, but too unsourced and listy to earn a strong score from a verification-minded reviewer.",1,0,2026-07-09T15:49:50
item_0213,9,empathy,gpt-5.4-mini,7.0,8.0,5.0,5.0,8.0,6.0,6.0,6.0,"A clear, serviceable summary with a good basic flow, but it feels somewhat underdeveloped and not well supported enough to be strong encyclopedic writing.",1,0,2026-07-09T15:49:51
item_0213,5,citations,gpt-5.4-mini,6.0,7.0,3.0,4.0,6.0,6.0,4.0,4.0,"Readable and coherent, but too unsourced, vague, and speculative to count as strong encyclopedic writing.",1,0,2026-07-09T15:49:51
item_0214,5,citations,gpt-5.4-mini,7.0,9.0,5.0,6.0,8.0,7.0,6.0,6.0,"A decent, concise encyclopedic statement, but it is held back by thin sourcing and limited context.",1,0,2026-07-09T15:49:51
item_0215,6,anti_hedge,gpt-5.4-mini,6.0,7.0,5.0,5.0,6.0,5.0,6.0,5.0,"A decent summary with a real point, but too hesitant, awkward, and under-sourced to be strong encyclopedic writing.",1,0,2026-07-09T15:49:51
item_0208,4,brevity,gpt-5.4-mini,7.0,9.0,4.0,6.0,7.0,7.0,7.0,7.0,"Competent reference-style prose with decent clarity and neutrality, but limited sourcing and some wording stiffness.",1,0,2026-07-09T15:49:51
item_0214,10,skeptic,gpt-5.4-mini,7.0,8.0,5.0,4.0,8.0,7.0,5.0,6.0,"A clear, usable sentence, but it is undercontextualized and weak on sourcing, which limits its quality.",1,0,2026-07-09T15:49:52
item_0215,7,grammar,gpt-5.4-mini,6.0,8.0,6.0,5.0,6.0,5.0,6.0,5.0,"A reasonably informative passage with a sound topic, but the writing is clunky enough to undercut its quality.",1,0,2026-07-09T15:49:52
item_0217,6,anti_hedge,gpt-5.4-mini,7.0,10,3.0,3.0,8.0,8.0,4.0,4.0,"Clear and harmless, but too thin and unsupported to be strong encyclopedic writing.",1,0,2026-07-09T15:49:52
item_0216,6,anti_hedge,gpt-5.4-mini,7.0,7.0,5.0,6.0,6.0,7.0,7.0,6.0,"A competent factual summary, but it is list-like, lightly sourced, and not especially polished.",1,0,2026-07-09T15:49:52
item_0216,8,practical,gpt-5.4-mini,8.0,7.0,6.0,5.0,7.0,8.0,8.0,7.0,"A solid factual summary with useful specifics, but limited scope and weak sourcing keep it from being strong encyclopedic writing.",1,0,2026-07-09T15:49:53
item_0217,9,empathy,gpt-5.4-mini,8.0,10,4.0,4.0,8.0,8.0,4.0,6.0,"A clear, friendly starter explanation, but too thin to feel fully substantive or well supported.",1,0,2026-07-09T15:49:53
item_0218,10,skeptic,gpt-5.4-mini,5.0,9.0,4.0,4.0,6.0,5.0,4.0,4.0,"A fact-heavy passage with an encyclopedic aim, but the missing data and weak sourcing quality make it unfinished and unreliable as written.",1,0,2026-07-09T15:49:54
item_0218,6,anti_hedge,gpt-5.4-mini,4.0,9.0,5.0,4.0,5.0,5.0,5.0,4.0,"A solid factual frame is there, but the incomplete statistics make this passage look unfinished and not ready for publication.",1,0,2026-07-09T15:49:54
item_0219,7,grammar,gpt-5.4-mini,7.0,9.0,7.0,6.0,7.0,7.0,8.0,7.0,"A solid, neutral summary with good informational value, though it is more catalog than synthesis and a bit heavy in places.",1,0,2026-07-09T15:49:54
item_0219,8,practical,gpt-5.4-mini,8.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,"A solid encyclopedic summary: clear, neutral, and informative, though compressed and not especially comprehensive.",1,0,2026-07-09T15:49:55
item_0221,10,skeptic,gpt-5.4-mini,8.0,10,6.0,4.0,8.0,8.0,5.0,6.0,"Clear and usable, but too thinly sourced and context-light to rate highly.",1,0,2026-07-09T15:49:55
item_0220,7,grammar,gpt-5.4-mini,6.0,8.0,5.0,4.0,6.0,5.0,6.0,5.0,"Useful but rough encyclopedic prose: understandable, yet underwritten and not especially polished.",1,0,2026-07-09T15:49:55
item_0220,9,empathy,gpt-5.4-mini,5.0,7.0,4.0,5.0,6.0,5.0,6.0,5.0,"A useful encyclopedia-style summary of a familiar theory, but the writing is clipped, a bit awkward, and not very welcoming to nonexperts.",1,0,2026-07-09T15:49:55
item_0221,7,grammar,gpt-5.4-mini,7.0,9.0,7.0,4.0,7.0,6.0,5.0,6.0,"A serviceable factual statement, but the writing is only moderately polished and feels more like a note than a well-finished encyclopedic sentence.",1,0,2026-07-09T15:49:55
item_0222,8,practical,gpt-5.4-mini,7.0,10,5.0,4.0,8.0,7.0,5.0,5.0,"A concise, usable fragment of encyclopedic writing, but too thin and underdeveloped to count as strong informative content.",1,0,2026-07-09T15:49:55
item_0223,8,practical,gpt-5.4-mini,8.0,10,7.0,5.0,8.0,9.0,6.0,7.0,"A clean, factual passage with useful examples, but limited depth and no sourcing make it only moderately strong.",1,0,2026-07-09T15:49:56
item_0223,10,skeptic,gpt-5.4-mini,7.0,10,4.0,5.0,8.0,8.0,6.0,5.0,"Readable and neutral, but the unsupported specific examples and possible factual issues keep it from scoring higher.",1,0,2026-07-09T15:49:56
item_0224,10,skeptic,gpt-5.4-mini,8.0,9.0,5.0,6.0,8.0,8.0,7.0,6.0,"A clear, compact biographical passage, but it relies on unsourced factual claims and feels somewhat narrowly scoped.",1,0,2026-07-09T15:49:57
item_0225,1,lenient,gpt-5.4-mini,7.0,9.0,5.0,6.0,7.0,7.0,7.0,7.0,"A solid, informative summary with good encyclopedic intent, held back mainly by lack of sourcing and a few imprecise claims.",1,0,2026-07-09T15:49:57
item_0226,1,lenient,gpt-5.4-mini,7.0,9.0,6.0,4.0,7.0,8.0,5.0,6.0,"A concise, credible encyclopedic sentence with a clear historical point, but it would benefit from fuller sourcing and context.",1,0,2026-07-09T15:49:57
item_0227,4,brevity,gpt-5.4-mini,7.0,10,7.0,5.0,7.0,7.0,8.0,7.0,"A concise, serviceable summary, but not especially polished or well contextualized.",1,0,2026-07-09T15:49:57
item_0226,3,depth,gpt-5.4-mini,6.0,9.0,5.0,3.0,6.0,6.0,4.0,5.0,"A concise, plausible encyclopedic snippet, but too thin and underdeveloped to be strong by thorough reference-writing standards.",1,0,2026-07-09T15:49:58
item_0227,1,lenient,gpt-5.4-mini,7.0,9.0,7.0,5.0,8.0,7.0,7.0,7.0,"A concise, generally solid encyclopedic summary with minor wording and context limitations.",1,0,2026-07-09T15:49:58
item_0222,9,empathy,gpt-5.4-mini,5.0,9.0,5.0,4.0,6.0,6.0,5.0,5.0,"A concise, factual passage, but it feels terse and somewhat unfriendly to nonexperts because of jargon and underexplained details.",1,0,2026-07-09T15:49:58
item_0228,1,lenient,gpt-5.4-mini,7.0,10,8.0,6.0,7.0,7.0,7.0,7.0,"A solid, usable bibliographic entry with minor formatting flaws and limited scope, but otherwise clear and appropriate.",1,0,2026-07-09T15:49:58
item_0225,2,harsh,gpt-5.4-mini,6.0,8.0,4.0,5.0,6.0,6.0,6.0,5.0,"A usable but middling encyclopedic paragraph: informative and mostly clear, yet too unsourced, compressed, and imprecise to score highly.",1,0,2026-07-09T15:49:58
item_0224,9,empathy,gpt-5.4-mini,7.0,9.0,6.0,5.0,8.0,7.0,7.0,7.0,"A solid factual summary with clear organization, but it is brief, somewhat compressed, and not especially reader-friendly.",1,0,2026-07-09T15:49:59
item_0229,1,lenient,gpt-5.4-mini,8.0,9.0,5.0,4.0,8.0,9.0,5.0,7.0,"A clean, readable introductory passage that is solid but somewhat thin in detail and sourcing.",1,0,2026-07-09T15:49:59
item_0228,5,citations,gpt-5.4-mini,8.0,10,8.0,5.0,7.0,7.0,5.0,7.0,"A solid but minimal bibliographic record: neutral and checkable, but sparse and somewhat awkwardly formatted.",1,0,2026-07-09T15:49:59
item_0229,6,anti_hedge,gpt-5.4-mini,7.0,9.0,4.0,4.0,7.0,8.0,5.0,6.0,"A competent introductory passage, but too thin and unsourced to feel strong.",1,0,2026-07-09T15:49:59
item_0230,1,lenient,gpt-5.4-mini,6.0,8.0,7.0,5.0,6.0,5.0,7.0,6.0,"A useful, source-oriented summary with solid factual content, but it would benefit from cleaner prose and clearer presentation.",1,0,2026-07-09T15:50:00
item_0230,7,grammar,gpt-5.4-mini,5.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,"Informative and mostly neutral, but weakened by clunky presentation and poor reading flow.",1,0,2026-07-09T15:50:00
item_0232,9,empathy,gpt-5.4-mini,7.0,9.0,6.0,5.0,7.0,7.0,6.0,6.0,"A concise, neutral encyclopedia-style passage, but it feels underdeveloped and a bit heavy for nonexperts.",1,0,2026-07-09T15:50:00
item_0231,1,lenient,gpt-5.4-mini,7.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,"A decent, readable summary with a clear topic, but it needs stronger sourcing, more neutrality, and a bit more precision to feel fully encyclopedic.",1,0,2026-07-09T15:50:00
